pc1	pc2	pc3	pc4	pc5	pc6	pc7	pt1	pt2	pt3	pt4	pt5	pt6	pt7	cc1	cc2	cc3	cc4	cc5	cc6	cc7	ct1	ct2	ct3	ct4	ct5	ct6	ct7
C:139	10.7104948146231	10.4198754810079	10.5941144873827	10.7611053431453	10.3223478311352	10.2268762478879	10.3609456954795	10.0149272140589	10.5520653695607	10.9085503854316	10.6090965951661	10.7196165248199	10.3872344837527	10.5865259418095	10.606239060652	10.5437045303866	10.5456732550826	10.7213118830169	10.25200297026	10.1954208485036	10.3105197670729	10.0813511273001	10.6400424773239	10.3938405495155	10.4113773392827	10.1830677197687	10.4252708759347	10.3572618077112
C:140	9.44922747593637	8.50637710618242	9.56291370127687	9.29569248092482	9.08831353541981	9.3012320412231	9.4268350994581	9.45381273971558	8.75695022621195	9.34095477271746	9.52540848292395	9.23068690918575	9.54117315950034	9.55848208254642	9.33673199840137	8.31435663153896	9.26065660912823	9.25020694556878	8.91820771678261	9.24415510581638	9.43353878854706	9.37925891422411	9.5282660582206	8.95029960593784	9.37833068504882	9.39475076185191	9.01507873643418	9.25243907088808
C:157	10.4217566222987	10.8504342338006	10.4805609207063	11.0976309123083	10.7396871600222	10.7245232876669	10.7293630890859	9.9621671172225	10.2939765888462	10.3554207474181	10.3310558901406	10.8096699653671	10.5184255197719	10.199663409771	9.80509881288023	10.2971469593451	10.0582483177011	10.5075534955831	10.1443852929157	10.066440381787	10.273615219959	9.10221600976122	8.8781224294972	9.3311034980992	10.2938633140718	9.56646059216845	10.218393328308	9.99439582438169
C:187	7.00526819457252	7.36018138436302	6.76025859421637	6.86911281285848	7.18297479716605	6.3892490930389	6.99950299831376	6.9831538365037	7.05976340874661	7.35646641197994	6.97462600304178	6.61232986202276	7.08442149987302	7.06193741475628	6.97884504180321	7.12926000777413	6.85040588670885	6.75152036160927	6.79115110739391	6.42701156367681	6.70524994871338	6.89811170173316	6.78468989175962	7.18378498079834	6.42918882443485	6.7833809504651	6.84814927976221	6.73354349332965
C:188	6.69436255641919	6.25027538710897	6.16140076761008	6.23833781680724	6.42652079846132	6.25220425958048	6.53197776177699	7.38789077510405	6.19924820745199	6.56106872992243	6.43594629753988	5.83184343102986	6.43324882270301	6.61921287376711	6.42375867211829	5.85673525622752	6.05886956342678	5.98415218976638	5.81625651688529	5.49598323422257	6.01174856179209	7.75979274455992	6.40692760719928	7.95784177844396	5.94950083945169	6.46074711488765	5.83657588288974	6.03724544533034
C:191	8.91669683525328	8.3932418509764	8.44071124859486	8.64222941117186	8.50930773724661	8.49526848550477	8.5588735961873	8.14302975885689	8.3282061417624	8.77576266532686	8.76267737198407	8.26535866405336	8.62241390510618	8.92049801683409	8.60380973277594	8.33738852939155	8.45791255263319	8.33164808515894	8.28542678332362	8.24588837559819	8.0101194083449	8.27831914258611	8.32615716224569	8.71719671888392	8.19142494556148	8.10070097857469	8.05463760775398	8.24642011130482
C:192	8.4958525187275	8.43135127475841	8.36314086618364	8.42961936081081	8.44591829844375	8.09105453780912	8.27483831775912	7.85973528508824	8.102258515417	8.51506618865495	8.4295550758198	8.07257146475573	8.12085972478717	8.43207911391083	8.52150116029638	8.41560293380346	8.5481562273659	8.23016538612631	7.99221073091095	8.01827897335559	7.87298228010277	8.33742945760838	8.0694414735873	8.50022443057218	7.98543636380891	7.90181835996474	8.3857702628048	7.98927934556554
C:195	6.33898070200766	7.7227858449431	7.40661624484001	6.3260031485644	8.10558455113505	6.74437254248654	7.00021206898297	7.68129775670512	7.41236480402278	8.11720106233675	7.53576249261299	6.39245829342437	7.39801043833283	7.42019757823387	6.87973193851078	9.0296389425482	8.80293274640056	6.61639979152192	9.36174303046278	8.42792373701019	8.22405107160277	8.36599377210025	8.97479848728978	7.87262591534693	8.97944727765301	8.46746866761755	8.74454617692626	8.22544633433397
C:203	4.74492152661779	5.19612339876717	4.95335177647799	4.83846723071131	5.22744813258807	4.74831675903483	4.8423804257227	4.88225623093706	5.00351897244091	4.86035158666671	4.71364604200794	4.61348708143516	4.75548753350334	5.00347748651183	4.78155307952748	5.00494656295208	4.72590587584887	4.87560333336152	5.19290042547987	4.80161013712701	4.78305234201436	4.83871545136046	4.75034448065087	5.02296029045218	4.96735302856931	4.77972031122599	4.91032399910949	4.74137283606209
C:205	5.80451175297094	7.64122704464747	5.80464912092869	6.13529577639409	7.31438877712732	7.17376739120412	6.70894054297213	6.19699090530882	6.96870891701163	6.22167901854582	6.41071713154131	6.31146036570931	6.66651328164169	5.97131107067019	5.84750296481651	7.37534452354491	6.0712021592622	5.93988891128104	6.68866292995195	6.45334626918738	6.30422022406794	6.44942355817231	5.57551096883133	6.56316848101483	6.15253109583589	6.5258650394762	6.16258686860381	6.15203166379367
C:206	6.94861259089311	6.90022572155632	6.47670655824138	6.59560357676702	6.87100595820478	6.70784101161351	6.65062954753688	6.54939190652417	6.41421542578339	7.00524771368586	6.48340798618917	5.94115496053551	6.53344715454336	6.60476962181903	7.91080462571142	7.71274378955663	8.13446168714901	7.45505457783261	7.48089624735794	7.61235465136897	7.37270897312137	7.26328485116672	7.79216165481484	8.20170816158639	7.79891958450949	7.39466836331693	7.66155734567883	7.47022621111221
C:208	7.46260270025738	7.56531084438312	7.26154955092154	7.06313989383691	7.53919842780556	6.93788233829573	7.1574510533275	7.05273456986979	7.44739727933989	7.57346523093409	7.38043162983538	6.92104888793062	6.93181547849743	7.26804838245018	7.02599601988389	6.84008323771368	6.90148813692997	6.93581440342973	7.28811101583371	6.67379348849489	6.85770476431649	6.03544677583756	6.90643997132099	7.15537154556063	6.66069082356226	6.94854551771949	6.79613230904192	6.80772690529186
C:209	10.2503332249825	10.6089242886994	9.9161550665686	10.1697005900601	10.4770686186112	10.0213806392079	10.0947072723744	10.064296351097	10.4392823499586	10.6033170820251	10.0764025102431	9.83763879141521	10.221162171586	10.3678317723691	10.2260910752817	10.7401193344037	10.350992864462	9.88284892956607	10.2329982451193	9.89843209031594	10.0150520196077	10.3914666524781	10.1076816747807	10.3356832400372	9.93695131212851	10.1128880074055	10.2822418777538	10.1111824295835
C:210	10.7015089672836	11.1359040908781	10.8728680574552	11.573719639897	11.0872801123393	11.2072043018942	11.4516800805172	9.92056395922296	10.7226792449313	10.737216306385	10.6391193980591	11.5153886600177	11.0484426423948	10.6337527257506	10.6457129070205	10.5963162226806	10.8663754802836	10.9644985791439	10.5414438243402	10.5769322416458	10.8951286113467	10.6766093919022	9.40472016172185	9.95469741782998	10.5521341811293	10.0868272778656	10.6784963912564	10.4409963615803
C:211	12.0687485194994	12.2801805400869	11.5089667809289	11.4297815660565	12.0484360833228	11.6309925409252	11.601606181873	11.8975174069105	11.9411753262569	12.189135016556	12.0216516425136	11.5274193143889	11.7089202538346	11.7825666279138	12.5604657837379	12.2582982853194	12.5846699862439	11.3558117667438	11.6846896320507	11.3938293947205	11.4002254072947	13.3590763720782	11.5663190153358	12.5446559000978	11.1609588206159	11.4341596224167	11.4835643754353	11.3656192073244
C:212	7.22238207360587	7.37457389794231	7.1631230588824	6.66258461601253	7.02501115547168	6.93261701089789	6.82310233762237	7.01599311987578	7.06598210848477	7.24237312843755	7.27567331662391	6.96213778205428	6.92235382532057	7.10168680576986	7.29274456163031	7.22178990323764	7.33751257968494	7.00257767860668	7.37933609679627	7.17129205811397	7.08807859612393	6.08757097293192	7.49897519582308	7.30483271413352	7.01264552194932	7.19989101733952	6.92077457565767	7.1936608317776
C:213	9.13745881761274	9.35325273630381	8.99388362214139	8.96599988265995	9.42936644187792	9.09888861577456	9.06475430076982	8.82025840247634	9.37320712786696	9.47251536308646	9.22771186152598	8.77473874700009	9.02725438827806	9.27780924033425	9.72948244628793	10.1215410006868	10.0025702105922	9.22231374583262	9.40612480800543	9.27886421362741	8.91295367503108	8.97571334877627	9.05232006948488	9.38538660158105	9.05505066232159	8.93069806653065	9.13179178394367	9.4663315734884
C:214	10.537379667254	11.042970421314	10.4075764120312	10.8291719485088	10.8824092448922	11.0412702053576	10.7381495848057	10.6024551604863	10.9860404845993	10.950723235247	10.5709663975722	11.0032493583855	10.700338087499	10.7108991475444	10.2253916072447	10.0200114950484	10.4134193465575	9.80862254865404	9.79746378080641	10.1572244045536	9.79859005105109	9.97255977047386	9.61822998635078	10.619025199655	9.42851723116993	9.71533826204742	9.71586824866252	9.58205695174713
C:215	9.72347866901738	10.0891060313766	9.47844300433702	9.87721112968606	10.0295858551869	9.5008006551396	9.59469349181437	9.33754556303046	9.78448688942344	10.212586533345	9.61199755124451	9.80391100072231	9.431825954018	9.68149430534304	9.62798520583495	9.61110398481556	9.68430754480874	9.1310108935366	8.85288749870493	8.81715411847039	9.01969312376492	9.25257866597216	8.951879082083	9.72720321329903	8.81013444434129	8.78770971265989	9.08487065322288	8.89222582214536
C:220	9.54445215784043	9.92988016408739	9.06190978047625	9.65182734442701	10.0642069041451	9.61137535019882	9.6576824532669	9.24171076300106	9.58524685533292	9.72822075422793	9.14596931602937	9.31038475329976	9.14866536369467	9.39602654384856	9.72610105704074	10.1929703608163	9.89904821282037	9.55156609541548	9.71960209868725	9.46167967609264	9.552262066776	9.21585287638878	9.03874216291749	9.33244282043886	9.58382081850655	9.27984864520197	9.61749123599747	9.49805782974279
C:221	8.3684274887522	8.42733944559404	8.14790599107943	7.85355104934939	8.30881626382618	7.88138998339685	8.00976733897739	7.8565654525492	7.89816559324322	8.22568733325161	8.21871433623874	7.85975302411036	7.97421761325579	8.19001284668519	8.58256496877219	8.0110929451221	8.46726886466394	7.62564934838067	7.98241046392429	7.4968706100562	7.48194689698186	7.68805862537224	7.85580607681368	8.38456203963532	7.38158207009683	7.74321565920355	7.55355991367412	7.62629051544186
C:240	4.88687316347176	5.54166930453633	4.8875745800725	5.32970202813363	5.16407186287883	5.302006745707	5.03487161919548	5.50833655793299	5.38423924286208	4.88777499620657	4.98063479584432	5.50395836021846	4.98484210615835	4.88754150149667	4.88730220299331	5.54103186544934	5.01886390248216	5.44435069604378	5.33783803469776	5.59300292136725	5.29440712502008	5.35630305197878	5.25963028029159	5.45288447483797	5.24251032290578	5.25773732941228	5.23246129161677	5.33566745643079
C:241	6.30622809709743	6.91797799338353	6.57939431680689	6.67982893019596	7.19584957191859	6.5916057382709	6.68444098715621	6.45561113838392	6.92156265488816	6.53281156902234	6.14125338182542	6.45374752935	6.59878841615351	6.63495621197308	6.0985593070563	6.66792070694794	6.37959811551484	6.5632921418031	6.83199448063055	5.95094045106209	6.42178870108364	5.74449873496425	5.90179677048807	6.3004439377589	6.48959180811834	6.65799059701234	6.19685066551934	6.30803651467506
C:250	7.17703486364152	7.61628817673709	7.38548226479246	7.06240528428519	7.49933980982594	7.14293270614693	7.08192053676535	6.94980635175103	8.00202867299889	7.68638038146871	7.39385352908219	6.89658090826367	7.15210683640208	7.45006028012412	6.89503927624747	6.89870893241643	7.3631085870937	6.89254277107878	7.03534259107877	6.91650742039443	7.02333818933824	7.17822517776705	7.09689948755369	6.64217351441871	6.48892319983563	6.78070462760006	6.92554220220194	7.04096956659136
C:252	8.90767909775415	8.49367870133675	8.37296663518836	8.27594318654454	8.61185736130043	8.31977610691078	8.39813993844218	8.31761303081589	8.37794785663139	9.01512862296034	8.70495682607647	7.87527207378739	8.47369819365794	8.82868971728838	9.12857059787625	8.60176443709008	9.13080250761677	8.36712538083919	8.43306784752819	8.48199570933422	8.30041534112317	8.3963685000522	8.48591111174822	9.10830624429282	8.5200617526762	8.31905434995135	8.58506589386688	8.42515145688208
C:253	8.30777149786461	9.64072366229071	8.17522279819758	8.91112088946637	8.9581900898302	9.40703818594788	9.01051843585466	8.58035234722915	9.63028811311346	8.62748834027911	8.55436307828815	9.47475098670472	9.10798164709797	8.52874534182142	9.27788223986704	9.47555715598712	9.33263471857707	8.78706119133053	8.81751172225683	9.29903219663886	9.00391887920681	9.20614177029698	8.57983289393569	9.34111599312332	8.63947375277487	8.93694232893107	8.74246692650557	8.92939870022569
C:261	9.73913686962624	9.97494115201819	9.74682931679659	9.90885055795175	10.0077097170476	9.87744106440372	9.74126906044044	9.35861458917709	9.6964180402845	9.89930786343934	9.6894731761783	9.85509163544365	9.58391813501446	9.59141445112616	10.2512963623275	9.63044419745294	10.4872434813993	9.76507404225483	9.79306408443924	9.626176248959	9.68984556272494	9.6416026003906	9.42605966112355	10.0108214736083	9.50785422063482	9.58575537877291	9.55727532905379	9.44525686271708
C:279	7.46256163181001	9.57267621860281	7.75608079811813	8.72003370674003	9.18410920958831	8.85077430661801	8.93094541966325	9.04404788143041	9.35401374452064	8.65229622815717	8.20909853289708	8.73526960252382	8.64875095476217	8.32900879642172	7.45120079787735	9.19982131539081	7.69542055155872	8.44507110867307	8.7091447052048	8.41050263357207	8.37574433096387	9.03629621121048	8.03733992692856	9.16389285731022	8.03928878448479	8.83170799995956	8.13100057848089	7.96213545404179
C:281	12.0216421711388	10.4846849684193	11.7687190317116	11.7528115412975	11.5080295972093	11.5270042311786	12.3258609541954	12.0615599722729	10.7187316866944	11.8282898748875	11.91151411212	11.9223436468111	12.2849383155586	11.9635226685422	11.9557984495508	10.4940939673421	11.5346581521623	11.6531400270752	11.3492604221832	11.4311712885861	12.2438353502168	11.1233540383497	12.0401889381398	12.3628838093795	11.3272598044346	11.8766123547229	11.4931554006535	11.1676751289991
C:291	10.3307124891056	8.74005666280006	9.91403829552719	10.210964375082	8.92579986214403	9.56435316682824	9.5670064491048	10.0245713090234	8.50028756194594	9.20862662115517	9.74374035229406	9.33352424478518	9.43747378384537	9.64512931895321	9.16610351570692	7.9034555701144	8.90948378446879	9.18448660116478	8.57826270821309	8.68074560710889	8.74832576022892	9.67587391221541	9.29156041141452	9.94776085389483	9.01850512833751	8.79423971187735	8.5854674427038	8.55510582935651
C:293	8.42326543237297	6.53688451295756	8.07906687690325	8.2706096845121	7.39993697327331	7.81195532434076	8.24062426252934	7.88844016498909	6.96906989237091	7.84543364042151	8.16255084443114	7.61178078964058	8.20688692544427	8.47027260475282	8.39913621477709	6.40823623031314	8.08983587285797	8.08392771256764	7.07973282106721	7.68407394696095	8.08346005607888	7.30918211605747	7.65559084420305	7.43605746121595	7.71359108183626	7.54559768363212	7.66641394068078	7.41937557173995
C:294	7.3602658975048	5.70657849200605	6.96187385294171	6.73605273988575	6.36088805615679	6.46579972516747	6.63165577764593	6.96401827872379	5.70868564202253	6.54790817092576	7.01612186208556	6.24432862679136	6.73141828794694	7.36329061896021	7.0777393776815	5.7069023797577	6.88054097282785	6.59479371410112	6.08934207439666	6.44361931857823	6.42071300795412	6.35974539098455	6.69476068303551	6.98897502378256	6.43400642151075	6.29902206495067	6.00857880707868	6.31784143135739
C:295	8.10729902038103	5.97227041122356	7.59408523417571	7.61551259941938	7.40775207198409	7.83065633541604	8.19459003368261	7.87497908527434	5.97916166954283	7.43642480376912	7.84224442442165	7.27993868062078	7.70150729984182	8.36392787422947	9.21750311375778	6.48419904185917	9.19256365460795	7.68181371672727	6.25371200358081	7.74605867108391	7.84420344728463	8.2664353192365	7.81051019952997	8.60839101060712	7.43258871827223	7.48178628462067	7.36605185068678	7.48430649789189
C:296	8.79706697660603	6.74770501164258	8.69965257196412	8.53985871520715	7.93854018114894	8.25677599488119	8.70744362051682	8.14220563474405	6.8668242806235	8.36113475650415	8.85413296385321	7.60466174229891	8.72286464673878	8.94443755750603	9.1239957752722	6.19899267098188	8.87510791216423	8.32126186390627	7.3657162491503	8.11000127611527	8.76216599092133	7.59749666202158	8.54886816382921	8.98300593027348	8.12434918585252	8.15918385758888	7.89756201677981	7.69441851103375
C:297	9.12343675247159	6.9591567219075	8.76180705201586	8.22476689319833	7.80956484817038	8.14435332365982	8.28423187674305	8.57030144653594	6.84494119879963	8.3006410938906	8.83190453910701	7.67499799005596	8.28694675905468	9.06002953975092	9.23760463798223	7.03401978867038	8.98168931388129	8.37444256923668	7.83273230674902	8.03425433471583	8.61000788464076	8.3175691231571	9.04351701905479	9.2439383113032	8.00288719680375	8.25017873176696	7.86633741525123	7.80654339139707
C:298	10.6791121448134	8.11830290210515	10.1667357240056	10.3510514145468	9.58095491848085	10.1558057584915	10.4328288771768	10.8534044827531	8.65083990918004	10.1072210323617	10.5342173712217	10.0524331335179	10.3773702774816	10.7831547091011	11.3740773065477	8.47528126440877	11.416954666608	10.0008085132003	8.81416356567648	9.78231782861667	10.1336828405017	10.5013251077301	10.027139910348	11.0012496331971	9.59547047956949	9.82744405396567	9.54500856389796	9.69151363564568
C:299	10.7647214357065	8.68147587802079	10.4354582158116	10.5464352499501	9.68085462679768	10.373241258064	10.5692841610327	10.3177063158903	9.16706416727985	10.1712144765523	10.736143919178	10.302249050217	10.5027565054897	10.8365634251896	10.4388536009981	8.24285294750725	10.2572653334799	10.092236310106	9.01148425680188	9.78057130755951	10.1855417910859	8.78492403994604	9.93317109427567	10.1742881294687	9.81003354667942	9.60595334006951	9.46692189050893	9.58644296464992
C:300	9.09959197877121	7.36406425667983	8.91990687253896	9.04253342157337	8.17151003290959	8.66837905982893	8.89993807255953	8.7526890239775	7.60643887116494	8.80299392842208	9.21094256825912	8.43128390118414	9.12511924358299	9.24346458328821	10.1555813200125	8.27250432354352	10.1059684490849	9.49999133805194	8.61234651814732	9.51328768665926	9.71648612599074	9.74165686204208	9.75495888009356	10.002307038188	9.66066182684139	9.3943179332205	9.46577723214344	9.65932911185144
C:301	10.5775949727248	8.41492541300865	9.96307858543627	9.8988610654702	9.62306507325573	9.86356994020997	10.1783685714216	9.63435461351023	8.73843028319215	10.0388228370093	10.5270501402719	9.82983440452131	10.1481725573551	10.5888379312561	10.7442895960055	8.48948163239802	10.6014446723138	9.84747257943383	8.96605658076952	9.67017418957369	10.0867549650747	9.62189670014715	9.90703372598366	10.528136000259	9.63107188429925	9.55170732490977	9.56264131387453	9.72785714871216
C:302	8.30967770801213	6.87821931960873	7.87376634609414	8.16122628984031	7.54472994213035	7.69749479179588	8.13635344105342	7.49412216971931	7.05840613426504	7.85317514813015	8.10704591892646	7.81352561527804	8.00593231493709	8.27039917369995	8.31070269071814	6.99364495203634	8.18420348854901	8.04253876554862	7.49022587523335	7.88984988857445	8.10064362613294	8.17448594231564	7.95479861222814	8.03240510774829	8.26090945913759	7.74580061286193	7.79073859879901	7.84679035133425
