pc1	pc2	pc3	pc4	pc5	pc6	pc7	pt1	pt2	pt3	pt4	pt5	pt6	pt7	cc1	cc2	cc3	cc4	cc5	cc6	cc7	ct1	ct2	ct3	ct4	ct5	ct6	ct7
C:123	5.1005183621208	5.00790235711654	5.22992189247573	5.05137008608968	5.18081401491055	5.76598459106605	5.19070910456217	5.36155980849225	5.33413315382613	5.0347449470429	4.84619001575483	5.55170917989573	5.53826151390844	5.17194537985158	4.95203285660896	5.08753713069201	5.19492992306557	5.00652140035531	5.18625934442928	5.46461349131267	5.20710077499102	5.08855300928541	5.10186036748684	4.84742605376766	5.08853184640467	4.95709543388645	5.21136768861734	5.34949191081235
C:128	13.0830089952511	13.921669533945	13.0666237279976	13.1243377801363	13.7057763058633	14.4338130871414	14.2031524078387	14.531695102508	13.8339456514722	13.1006078291319	12.8587622276449	14.5879105891348	14.2069982810041	13.2546304895539	12.8793474483173	13.5433944113265	13.1335555455007	13.1697081109074	13.3942417289508	14.0696389895561	13.9615489205094	13.8526548482778	12.7829630956231	13.6037265519477	13.5802282919628	13.6281219254788	14.0542267855723	13.8300485026935
C:129	7.53939120507349	9.60734374257586	8.43412409297598	7.63000099746732	9.21237053144596	9.5434757692163	9.27179564841658	10.2105390600797	9.43785174205726	8.60950940859395	8.45354927423559	9.89446482840978	9.94107255268843	8.11627037309254	9.15946899145817	10.0055726802873	9.45546782191403	8.80325591139262	9.30823067890669	9.87957258508079	9.71779481290648	10.7694263466302	8.68185651769436	9.87079526570423	9.37330520932621	9.31818556141074	9.85968128185242	9.83335304257346
C:153	10.3269539272838	10.5668440202989	11.1397702379722	11.5622602539114	10.4798357127327	11.7957969365414	11.3515395539883	10.3992574179184	10.2258299038573	9.6476331175838	10.0022560709343	11.7060580324202	10.8378909677299	9.83647913968236	10.7139926462966	11.5429982350797	11.5373644251498	12.2491909205972	11.5814103774016	12.3829008977975	12.1816361420063	10.7486857355399	10.2898026671619	10.45861824743	11.739767752016	11.0791036666815	11.9106942013796	11.6565176052944
C:154	7.15811525430574	8.43953779984388	7.96471204663687	7.6337211433775	7.97874037129843	9.01933556525241	8.47973384270998	8.01520813058153	8.27657087131819	7.17849306895089	7.62335980427457	9.16481449218116	8.79786851005457	7.4353230876373	7.15149204101774	8.77642531405787	8.41039616052906	7.88625172513347	8.3466397323095	9.21324183287814	8.97976992728241	9.67357494759682	9.00857097683133	8.87300070635797	8.64597898355463	9.10254818400195	9.4021225661998	9.2644544997376
C:155	6.53708526937182	6.95671735475303	7.3670394951378	8.31530495137897	7.15075995917592	8.67216692401407	7.9886178665919	7.63043365295174	6.83182315187215	6.25659837539613	6.47146337610639	8.35409310079742	7.85353521005018	6.76646064764016	6.53766567522559	7.22823545582548	7.36162063220904	8.93095064943811	7.80220211716848	8.81205506118113	8.31740334308091	5.88758964594345	6.30863986298869	6.63849462500497	8.5220230419954	7.56144402878113	8.0419700832804	8.01493312077996
C:158	11.6615493341326	12.9385331552588	12.6108355949251	11.3030542765626	12.6257300504716	12.7457091218796	11.8982521769601	13.9194804755817	14.0465442964044	12.4303644855847	12.5385505377067	12.8316583048896	13.5331592104623	12.7951707397416	11.4988466009117	12.5363611351764	12.3889676740705	11.2792347150478	12.1609565569508	12.2840780745146	11.713225292451	12.5698100472823	12.554620321035	12.0946154517273	12.4322361807864	12.2729505344385	12.2657537874581	13.7929084507762
C:159	8.10713233286916	9.70888753041947	9.89446353182598	8.76231501608485	9.67539173149448	10.2156802477805	9.4898752301337	10.8023831918926	10.0864877353939	9.18389221657203	9.51398035602183	10.062265405648	10.2038433880715	9.3011745773015	8.1841751498601	9.9089865534295	9.78162734947267	8.84365610941611	9.88110513287186	10.1134297514514	9.66478823304922	9.78323539071756	9.66716413173206	9.33945120659011	9.71003735897888	9.53117175429945	10.0169782336166	10.4929026951685
C:160	8.03223212789764	9.20703972183001	9.372428780836	8.55908994161285	9.24033031896922	9.41506919716327	9.46807793968933	9.90701213912567	9.39238107649529	8.78357610135479	9.36774156794667	9.67804586937754	9.69254324697004	9.06636978462761	9.04128488446902	10.2612168669828	10.2858762457113	9.63650199890257	10.4263179541379	10.6200925219869	10.4859789312097	10.1473477925382	11.2440101446565	10.2035137772375	10.1127059434874	10.1164813357285	11.0783083261544	10.9890380697724
C:161	6.25866139168512	8.97684697830455	8.85762556874916	6.93189187192653	8.52532196842938	8.07729173356516	7.32380331834538	10.0427073644403	9.26563822068477	7.88449588308115	8.01750731480313	7.79206402413149	8.77078421525941	8.31816771303524	8.17731125989117	10.9049219032838	10.7419902942993	8.42537722877207	10.3752217103566	10.849061360058	9.80118157164488	10.6660498422357	11.1231604758762	9.85823135564189	10.4589569781213	10.2900274193303	10.8574841920798	11.5871517655345
C:162	5.66751094932657	5.82387653523268	5.75952120623912	5.34105071036724	5.98843513978173	5.24824285470728	5.47585562722723	7.09500301890799	6.54868509949476	5.89193806612527	5.81607452787761	5.51725410811397	6.39878857503583	5.91201998623297	5.57339472778683	5.81633013804592	5.71213393935542	5.24533402847917	5.78769646403568	5.24957406225187	5.39494511632495	6.50461800632684	6.18786748828161	5.54655397160271	6.07358967984157	6.11380624672036	5.57793010629896	6.3859030881026
C:163	4.35086478872659	4.58927220280153	4.35119788661041	4.35098217770992	4.35148330047653	4.72085294008057	4.64098549723737	4.35224902396586	4.35219131116485	4.35129313937443	4.35125816880885	4.69591331004996	4.52751490476317	4.35118216846199	4.52145886058219	4.46108228170134	4.51673726803155	4.35124382952327	4.35207324933803	5.00934926385011	4.93124245322452	4.78569905158253	4.3516033591161	4.77911924045694	4.70642112183073	4.7067235927549	4.82656584173756	4.7499963809885
C:164	6.96480552677196	6.81097680203559	7.02969131864351	6.14232099188158	6.91514979583613	6.67969485164018	6.3758367181066	9.22133380033238	7.93608722983215	7.48963832248386	7.15301416549777	6.83188920997699	8.1155124375617	7.91189255138248	7.18562535095295	7.12132107350527	7.70436197047686	6.15132408718741	6.96692193612876	7.07011854739038	6.89155221331519	8.40816045521199	8.38947252914423	7.4930336946589	8.02005682143511	8.18853829191274	7.77359820338569	8.52586385060278
