id	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pt1	pt2	pt3	pt4	pt5	pt6	pt7	cc1	cc2	cc3	cc4	cc5	cc6	cc7	ct1	ct2	ct3	ct4	ct5	ct6	ct7
C:226	342558	209087	267374	332315	252202	136352	209092	95703	161284	301868	276612	96486	198973	328569	249016	108858	153370	169807	126119	95217	132105	223070	146637	105036	108472	115018	141765
C:227	104400	69917	75737	95764	91427	41840	64762	28919	64307	93299	68213	27781	51446	88277	67387	65635	40771	65038	61243	34899	56408	21563	45599	27507	41728	43832	61893
C:228	107033	33147	85595	98506	62287	59835	74173	35538	49059	68618	82800	33084	63337	126523	70996	28603	45906	59542	36569	46272	56620	36681	51840	38997	49047	46933	48951
C:229	117511	51683	87308	102544	77834	45058	71846	29710	44374	97387	94148	32372	68659	109236	92533	44573	53799	64169	46155	38581	51209	40331	60282	38566	45870	48217	54651
C:230	55736	30216	46094	54153	44373	28936	44001	25227	26473	51319	39847	27383	51348	50268	39941	28318	26239	38989	30645	25883	42698	33394	29371	18139	33529	32134	41530
C:231	48450	15224	36137	36793	24885	16311	25842	10350	15085	28904	40070	11727	27803	44470	34948	10648	20558	20432	13556	11712	17668	11077	22569	14494	15134	14351	16618
C:232	67826	25770	50764	70095	45799	29648	45309	29259	28453	48190	56546	21409	50707	69819	45782	19258	27585	37967	24450	22805	32001	17249	27265	18312	27797	28350	23529
C:233	20561	9574	15270	17638	13034	7749	12105	5087	7904	17189	15367	5121	11770	18456	13456	7831	8172	10031	7266	5437	8037	3830	9319	6465	6798	7361	8991
C:234	1902	1211	1440	1820	2179	919	1648	747	1076	1889	1317	623	1115	1648	1286	1196	918	1094	1161	605	1169	961	699	540	950	880	864
C:235	1286	470	828	1170	655	404	583	296	402	811	906	278	641	1039	864	306	440	704	398	295	514	669	547	311	383	410	484
C:236	45698	89481	38482	62932	59039	17980	26430	13665	34637	45943	28234	12053	14717	20043	17671	58689	15906	27320	33456	16056	19613	19242	22683	15600	13797	17323	28259
C:243	23193	5457	20655	23526	12691	8023	15091	4880	14275	10839	22648	10593	9527	20802	14379	3164	11810	12569	5610	4572	9491	5463	6942	14689	6042	6075	6163
C:244	9255	5245	7582	7948	7435	4346	6650	3340	4227	8189	6662	3302	5685	7778	6217	4057	4343	4103	3339	2444	3701	5979	3545	3197	3438	3785	3694
C:245	5591	1493	3003	3822	2154	1526	2326	1739	1168	2369	2714	1150	2356	2599	3355	1086	1826	2588	1406	1157	1670	334	1981	2104	2770	2574	1836
C:246	1059	329	3235	2053	1249	2373	1911	380	594	698	1377	463	892	2205	609	317	1720	1179	562	1529	1160	234	280	371	651	591	1171
C:254	641151	443672	570169	814395	1168382	393857	579940	785426	567627	976027	748516	371789	763100	955500	417010	410158	343604	517588	668597	298366	423491	141460	341808	288573	638950	637754	379265
C:255	35549	33125	34508	41526	54518	22312	36290	13763	31865	42220	32051	17632	21661	36101	25438	29102	20512	23215	26216	14837	22218	17778	15690	13094	15943	19576	18927
C:256	727	403	454	451	323	155	265	75	218	510	333	124	193	328	417	323	293	408	365	195	758	76	253	142	186	159	260
C:262	1621	1511	1293	2106	2237	810	1233	533	1336	1999	1215	641	807	1222	1143	1848	771	1760	1722	784	1128	277	1052	512	1031	1091	1230
C:263	224	350	144	405	555	208	227	148	192	347	151	113	138	216	112	354	73	262	425	123	191	12	91	60	157	204	215
C:264	1069	1297	768	1386	1710	820	1122	526	787	1117	644	581	521	733	635	762	458	776	907	492	606	481	396	274	550	634	740
C:265	2363	1791	1646	2355	2813	1104	1646	658	1701	2685	1817	699	1017	1884	1681	1874	965	1897	2187	1005	1301	334	1380	669	976	1335	1439
C:266	5578	5005	3598	6523	6628	3689	4586	2464	3645	5501	3507	2566	2849	4597	3116	3299	1990	4036	4202	2455	3154	1540	1948	1413	2702	2839	3286
C:269	32114	37823	22770	38484	43795	20924	27305	14212	23986	36799	23707	15172	19334	21723	18079	30144	13033	33021	35557	19561	27006	6281	20901	13085	22545	23103	32527
C:270	7402	2181	5884	7060	4302	4567	4551	2579	3968	4587	4952	3750	6014	6534	4542	1430	3355	5726	3168	3919	4117	1551	2390	2753	4929	3139	4366
C:271	5940	7511	4573	6365	9320	3483	5277	2237	4797	8002	4155	2529	3137	4524	4021	6884	2712	4886	6507	2827	4279	693	3702	2481	3751	4391	4731
C:272	1073	899	787	1114	1090	654	826	333	565	930	831	477	735	744	675	606	428	916	847	578	797	141	432	401	536	719	750
C:280	277	464	219	452	744	155	450	102	180	437	152	107	173	280	184	254	107	196	266	72	199	129	73	35	133	183	362
C:282	9543	3349	10604	8990	6249	4724	5619	3086	2700	4605	5180	2998	6533	5608	4266	2958	5088	6046	3653	2805	4541	2660	2822	2913	4825	4173	4242
C:283	2050	1222	1509	1479	1347	554	747	377	1272	1612	1390	387	595	1007	1936	1457	1156	1256	1065	542	734	1056	1349	769	781	871	1140
C:284	1475	134	820	1274	268	314	527	321	99	376	842	282	563	716	1090	133	623	1388	264	420	617	269	951	455	545	555	600
C:285	295	11	136	221	51	82	174	45	26	74	127	47	172	213	188	0	70	127	23	38	87	0	70	54	39	45	55
C:286	3951	321	3127	3030	1018	1438	2149	1009	524	1328	2434	788	2104	2879	3312	322	2235	2431	763	1399	2631	364	2158	1432	1598	1825	1500
C:287	4538	336	2832	2895	1021	1183	1956	1020	561	1086	2127	781	1976	2518	3305	406	1847	2707	829	1035	2319	503	1960	1095	1734	1852	1462
C:288	393830	49995	249453	319285	116380	141149	207138	109276	71662	134437	251384	98490	210707	264127	307860	60352	174844	271755	97845	141253	259243	125986	186780	120020	172970	175720	188518
C:289	7281	897	6979	8888	2286	3519	5590	3335	1599	3139	6116	2596	7601	8180	5462	879	3956	7020	1708	3287	5521	1823	3321	2081	3870	3547	2835
C:290	36249	6318	32284	30447	16318	17791	29244	12691	8712	18956	33392	14546	23948	35263	28764	5104	19910	19816	9421	12975	19886	3901	20040	13350	16025	15831	9908
C:292	1838	240	993	1074	412	453	851	521	235	602	1094	281	834	1303	1411	185	741	1068	435	478	1020	429	865	528	965	950	642
C:313	75091	11393	48942	57841	24835	26013	47353	21776	15282	31200	51182	20359	39314	64635	50565	10042	28360	50919	21036	24415	56015	8286	50606	24132	37084	32543	29453
C:314	2192	193	1362	1510	515	624	1072	434	289	682	1735	472	1113	2165	1712	165	753	1253	420	781	1155	1464	1182	644	894	901	695
C:315	1254	133	1069	1532	595	663	876	381	210	478	996	467	793	1928	998	172	593	1202	349	690	884	91	651	379	735	450	533
C:316	10074	1223	6103	7744	2693	2375	4344	3631	1617	3600	5480	1765	4397	5888	6746	932	3541	6905	2243	2104	4692	1495	5578	3226	4446	4756	2452
